date,address,species,block,street,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,week,day,day_of_week
2011-08-19,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,6,0,2011,8,33,19,4
2011-08-19,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,1,0,2011,8,33,19,4
2011-08-19,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,2011,8,33,19,4
2011-08-19,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,2011,8,33,19,4
2011-08-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,2,0,2011,8,33,19,4
2011-08-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,2,0,2011,8,33,19,4
2011-08-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,2,0,2011,8,33,19,4
2011-08-19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,17,0,2011,8,33,19,4
2011-08-19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,2,0,2011,8,33,19,4
2011-08-19,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,1,0,2011,8,33,19,4
2011-08-19,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,1,0,2011,8,33,19,4
2011-08-19,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,41.857402,-87.694991,1,0,2011,8,33,19,4
2011-08-19,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,5,0,2011,8,33,19,4
2011-08-19,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,4,0,2011,8,33,19,4
2011-08-19,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,2,0,2011,8,33,19,4
2011-08-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,6,0,2011,8,33,19,4
2011-08-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,3,0,2011,8,33,19,4
2011-08-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX TERRITANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,2,0,2011,8,33,19,4
2011-08-19,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,1,0,2011,8,33,19,4
2011-08-19,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,2,0,2011,8,33,19,4
2011-08-19,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,2,0,2011,8,33,19,4
2011-08-19,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,1,0,2011,8,33,19,4
2011-08-19,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,41.800737,-87.71188,1,0,2011,8,33,19,4
2011-08-19,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,5,0,2011,8,33,19,4
2011-08-19,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,6,0,2011,8,33,19,4
2011-08-19,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,1,0,2011,8,33,19,4
2011-08-19,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,3,0,2011,8,33,19,4
2011-08-19,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,41.768388,-87.678649,1,0,2011,8,33,19,4
2011-08-19,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,16,1,2011,8,33,19,4
2011-08-19,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,16,0,2011,8,33,19,4
2011-08-19,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,1,0,2011,8,33,19,4
2011-08-19,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,1,0,2011,8,33,19,4
2011-08-19,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,1,0,2011,8,33,19,4
2011-08-19,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,2,0,2011,8,33,19,4
2011-08-19,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,3,0,2011,8,33,19,4
2011-08-19,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,4,0,2011,8,33,19,4
2011-08-19,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,1,0,2011,8,33,19,4
2011-08-19,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,41.754292,-87.590773,1,0,2011,8,33,19,4
2011-08-19,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,26,0,2011,8,33,19,4
2011-08-19,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,11,0,2011,8,33,19,4
2011-08-19,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,7,0,2011,8,33,19,4
2011-08-19,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX TERRITANS,63, W 64TH ST,T155,41.776156,-87.778927,1,0,2011,8,33,19,4
2011-08-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,3,0,2011,8,33,19,4
2011-08-19,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,2,0,2011,8,33,19,4
2011-08-19,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,3,0,2011,8,33,19,4
2011-08-19,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,1,0,2011,8,33,19,4
2011-08-19,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,3,0,2011,8,33,19,4
2011-08-19,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,2011,8,33,19,4
2011-08-19,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,1,0,2011,8,33,19,4
2011-08-19,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,1,0,2011,8,33,19,4
2011-08-19,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.565666,2,0,2011,8,33,19,4
2011-08-19,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX TERRITANS,24, E 105TH ST,T128,41.704572,-87.565666,1,0,2011,8,33,19,4
2011-08-19,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,1,0,2011,8,33,19,4
2011-08-19,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,1,0,2011,8,33,19,4
2011-08-19,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,4,0,2011,8,33,19,4
2011-08-19,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,1,0,2011,8,33,19,4
2011-08-19,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,41.984809,-87.728492,2,0,2011,8,33,19,4
2011-08-19,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX TERRITANS,58, N PULASKI RD,T027,41.984809,-87.728492,1,0,2011,8,33,19,4
2011-08-19,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,5,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,9,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,4,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,24,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,5,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,13,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,2,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,8,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,6,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,5,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,2,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,37,1,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,31,1,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,15,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,29,0,2011,8,33,19,4
2011-08-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,27,0,2011,8,33,19,4
2011-08-19,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,10,0,2011,8,33,19,4
2011-08-19,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,2,0,2011,8,33,19,4
2011-08-19,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925198,-87.746381,8,0,2011,8,33,19,4
2011-08-19,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,41.925198,-87.746381,4,0,2011,8,33,19,4
2011-08-19,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,1,0,2011,8,33,19,4
2011-08-19,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,5,0,2011,8,33,19,4
2011-08-19,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,41.743402,-87.731435,1,0,2011,8,33,19,4
2011-08-19,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,41.947227,-87.671457,1,0,2011,8,33,19,4
2011-08-19,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,8,0,2011,8,33,19,4
2011-08-19,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,3,0,2011,8,33,19,4
2011-08-19,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,2,0,2011,8,33,19,4
2011-08-19,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,13,0,2011,8,33,19,4
2011-08-19,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,13, N LARAMIE AVE,T230,41.904194,-87.756155,9,0,2011,8,33,19,4
2011-08-19,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,1,0,2011,8,33,19,4
2011-08-19,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,1,0,2011,8,33,19,4
2011-08-19,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX TERRITANS,51, W 72ND ST,T035,41.763733,-87.742302,1,0,2011,8,33,19,4
2011-08-19,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.668055,2,0,2011,8,33,19,4
2011-08-19,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,17, N ASHLAND AVE,T232,41.912563,-87.668055,3,0,2011,8,33,19,4
2011-08-19,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,1,0,2011,8,33,19,4
2011-08-19,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,1,0,2011,8,33,19,4
2011-08-19,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,42, W 65TH ST,T235,41.776428,-87.627096,1,0,2011,8,33,19,4
2011-08-19,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,8,0,2011,8,33,19,4
2011-08-19,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,2,0,2011,8,33,19,4
2011-08-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,28,0,2011,8,34,26,4
2011-08-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,11,0,2011,8,34,26,4
2011-08-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,5,0,2011,8,34,26,4
2011-08-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,2,0,2011,8,34,26,4
2011-08-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,1,0,2011,8,34,26,4
2011-08-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,7,0,2011,8,34,26,4
2011-08-26,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX TERRITANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2011,8,34,26,4
2011-08-26,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,15,0,2011,8,34,26,4
2011-08-26,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,1,0,2011,8,34,26,4
2011-08-26,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,17, W 95TH ST,T094,41.720848,-87.666014,1,0,2011,8,34,26,4
2011-08-26,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,4,0,2011,8,34,26,4
2011-08-26,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,1,0,2011,8,34,26,4
2011-08-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,6,0,2011,8,34,26,4
2011-08-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,0,2011,8,34,26,4
2011-08-26,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,0,2011,8,34,26,4
2011-08-26,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,5,0,2011,8,34,26,4
2011-08-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,3,0,2011,8,34,26,4
2011-08-26,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,1,0,2011,8,34,26,4
2011-08-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,3,0,2011,8,34,26,4
2011-08-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,2,0,2011,8,34,26,4
2011-08-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,4,0,2011,8,34,26,4
2011-08-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX TERRITANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,1,0,2011,8,34,26,4
2011-08-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,1,0,2011,8,34,26,4
2011-08-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,1,0,2011,8,34,26,4
2011-08-26,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,2,0,2011,8,34,26,4
2011-08-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,1,0,2011,8,34,26,4
2011-08-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,2,0,2011,8,34,26,4
2011-08-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,1,0,2011,8,34,26,4
2011-08-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,17,0,2011,8,34,26,4
2011-08-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,2,0,2011,8,34,26,4
2011-08-26,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,41.846075,-87.716277,1,0,2011,8,34,26,4
2011-08-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,3,0,2011,8,34,26,4
2011-08-26,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,2011,8,34,26,4
2011-08-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,2,0,2011,8,34,26,4
2011-08-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,14,0,2011,8,34,26,4
2011-08-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,8,0,2011,8,34,26,4
2011-08-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,3,0,2011,8,34,26,4
2011-08-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,1,0,2011,8,34,26,4
2011-08-26,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,2011,8,34,26,4
2011-08-26,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,1,0,2011,8,34,26,4
2011-08-26,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,2,0,2011,8,34,26,4
2011-08-26,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,1,0,2011,8,34,26,4
2011-08-26,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,0,2011,8,34,26,4
2011-08-26,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,4,0,2011,8,34,26,4
2011-08-26,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,1,0,2011,8,34,26,4
2011-08-26,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,1,0,2011,8,34,26,4
2011-08-26,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,1,0,2011,8,34,26,4
2011-08-26,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX TERRITANS,17, N PULASKI RD,T039,41.911824,-87.726737,1,0,2011,8,34,26,4
2011-08-26,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,1,0,2011,8,34,26,4
2011-08-26,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,2,0,2011,8,34,26,4
2011-08-26,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,2,0,2011,8,34,26,4
2011-08-26,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,2,0,2011,8,34,26,4
2011-08-26,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,2011,8,34,26,4
2011-08-26,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,1,0,2011,8,34,26,4
2011-08-26,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,1,0,2011,8,34,26,4
2011-08-26,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,4,0,2011,8,34,26,4
