,pid,lot_frontage,lot_area,lot_shape,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool,fence,misc_val,mo_sold,yr_sold,saleprice,cbrt_saleprice,log_gr_liv_area,age,neighborhood_ranked,exterior_1st_ranked,roof_style_ranked,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
1697,916384070,68.0,8298,2,8,5,2006,2007,0.0,3,4,3,6,583.0,0.0,963.0,1546.0,4,1564,0,0,1564,0.0,0.0,2,0,2,1,4,6,1,4,2,2.0,502.0,132,0,0,0,0,0,0,0,0,9,2007,267300,64.41687507056824,7.355001921105257,1,20,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1698,528104070,104.0,13518,3,9,5,2008,2009,860.0,4,5,1,1,0.0,0.0,1926.0,1926.0,4,1966,1174,0,3140,0.0,0.0,3,1,4,1,4,11,2,4,3,3.0,820.0,144,78,0,0,0,0,0,0,0,7,2009,485000,78.56828007847997,8.0519780789023,1,26,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1699,903425190,90.0,33120,0,6,5,1962,1962,0.0,2,3,1,1,0.0,0.0,1595.0,1595.0,2,1611,875,0,2486,0.0,0.0,2,0,5,1,2,8,1,4,1,2.0,576.0,0,0,0,0,0,0,0,0,0,10,2006,220000,60.36810736797686,7.818430272070656,44,3,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,907176010,84.6,13142,2,6,5,1997,1997,128.0,2,4,1,6,688.0,0.0,176.0,864.0,4,872,899,0,1771,1.0,0.0,2,1,3,1,3,6,0,0,2,2.0,600.0,0,96,0,0,0,0,0,0,0,7,2008,215700,59.97220935220782,7.479299637782834,11,19,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,528142090,107.0,11362,2,8,5,2004,2005,42.0,3,5,2,6,1039.0,0.0,797.0,1836.0,4,1836,0,0,1836,1.0,0.0,2,0,3,1,3,7,1,4,3,3.0,862.0,125,185,0,0,0,0,0,0,0,3,2009,280000,65.4213262037718,7.515344571180436,5,26,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1702,528172080,92.0,10845,2,8,5,2003,2004,504.0,3,4,2,6,1149.0,0.0,454.0,1603.0,4,1575,0,0,1575,1.0,0.0,2,0,2,1,3,7,1,3,3,3.0,732.0,216,28,0,0,0,0,0,0,0,6,2008,284000,65.73138451442429,7.362010551259734,5,26,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1703,923228290,21.0,1936,3,4,6,1970,1970,0.0,2,4,3,4,131.0,499.0,0.0,630.0,3,630,0,0,630,1.0,0.0,1,0,1,1,2,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,12,2007,84500,43.88191477664564,6.4457198193855785,37,0,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,535476350,80.0,9760,3,6,7,1963,1984,218.0,2,3,4,4,717.0,263.0,415.0,1395.0,2,1395,0,0,1395,1.0,0.0,1,0,2,1,2,7,1,3,2,2.0,440.0,657,0,113,0,240,0,0,0,0,5,2010,192000,57.689982812296336,7.240649694255466,47,10,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1705,902108060,66.0,3960,3,7,8,1930,1950,0.0,2,3,1,1,0.0,0.0,502.0,502.0,2,502,502,0,1004,0.0,0.0,1,0,2,1,3,5,1,1,1,1.0,200.0,280,0,68,0,0,0,0,3,0,7,2006,105000,47.17693980316533,6.911747300251674,76,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1706,907290080,70.0,9100,3,7,5,2004,2005,0.0,3,4,1,6,24.0,0.0,1836.0,1860.0,4,1836,0,0,1836,0.0,0.0,2,0,3,1,3,8,1,4,3,2.0,484.0,120,33,0,0,0,0,0,0,0,10,2006,216837,60.077400110780225,7.515344571180436,2,19,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,534455030,80.0,9600,3,5,6,1960,1960,203.0,1,3,1,3,658.0,0.0,638.0,1296.0,2,1496,0,0,1496,0.0,0.0,2,0,3,1,3,6,0,0,2,2.0,450.0,0,22,0,0,0,0,0,3,0,2,2008,141500,52.10972884288227,7.310550158534422,48,10,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1708,905104180,57.0,9764,2,5,7,1967,2003,0.0,2,3,1,4,702.0,0.0,192.0,894.0,4,894,0,0,894,1.0,0.0,1,0,3,1,3,5,0,0,2,2.0,450.0,0,0,0,0,0,0,0,0,0,5,2008,130000,50.657970191008864,6.795705775173514,41,6,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,907200230,60.0,8430,3,5,5,1978,1978,136.0,2,4,1,3,616.0,0.0,424.0,1040.0,2,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,2009,124000,49.86630952238646,6.946975992135418,31,19,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,535304020,66.0,12778,3,5,6,1952,2003,0.0,2,3,1,6,658.0,0.0,350.0,1008.0,4,1008,0,0,1008,1.0,0.0,1,0,2,1,2,4,0,0,2,1.0,280.0,0,154,0,0,0,0,0,3,0,1,2006,139500,51.8630518764076,6.915723448631314,54,10,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1711,908275240,60.0,8172,3,4,5,1955,1955,0.0,2,3,1,5,682.0,0.0,182.0,864.0,2,864,0,0,864,1.0,0.0,1,0,3,1,2,5,0,0,1,2.0,528.0,196,0,0,0,0,0,0,0,0,10,2007,79275,42.9581348433737,6.761572768804055,52,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,916384080,64.0,9037,2,8,5,2006,2006,32.0,3,4,3,6,428.0,0.0,1048.0,1476.0,4,1484,0,0,1484,0.0,0.0,2,0,2,1,4,6,1,4,2,2.0,472.0,120,33,0,0,0,0,0,0,0,12,2007,265900,64.30421572121732,7.302496423727326,1,20,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1713,909253190,52.0,6292,3,6,5,1930,1950,0.0,2,4,2,3,384.0,0.0,384.0,768.0,2,790,0,0,790,0.0,0.0,1,0,2,1,2,4,0,0,1,1.0,160.0,0,141,0,0,0,0,0,0,0,4,2008,91000,44.97941445275415,6.672032945461067,78,7,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1714,527276160,85.0,11900,3,5,6,1977,1977,157.0,2,4,1,5,400.0,0.0,722.0,1122.0,4,946,988,0,1934,1.0,0.0,2,1,3,1,2,6,1,3,1,2.0,567.0,0,176,0,0,200,0,0,0,0,7,2009,185000,56.98019215305065,7.56734567601324,32,13,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,535456020,70.0,7945,3,5,6,1959,1959,0.0,2,3,1,5,179.0,506.0,465.0,1150.0,4,1150,0,0,1150,1.0,0.0,1,0,3,1,2,6,0,0,2,1.0,300.0,0,0,0,0,0,0,0,0,0,5,2006,141000,52.04827863394201,7.047517221357296,47,10,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1716,528120010,134.0,16659,2,8,5,2007,2008,0.0,3,4,1,1,0.0,0.0,1582.0,1582.0,4,1582,570,0,2152,0.0,0.0,2,1,3,1,3,7,1,4,1,2.0,728.0,0,368,0,0,0,0,0,0,0,6,2007,260116,63.83453350679868,7.674152921281675,0,26,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1717,905452050,50.0,9340,3,4,6,1941,1950,0.0,2,3,1,3,344.0,0.0,328.0,672.0,2,672,0,0,672,1.0,0.0,1,0,2,1,2,4,0,0,1,1.0,234.0,0,113,0,0,0,0,0,0,0,8,2009,113000,48.34588127111639,6.51025834052315,68,4,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,906424010,81.4,11454,1,8,5,1995,1995,302.0,3,4,4,6,770.0,0.0,631.0,1401.0,4,1511,0,0,1511,1.0,0.0,2,0,3,1,3,6,1,2,3,3.0,811.0,168,42,0,0,0,0,0,0,0,2,2008,225000,60.822019955734,7.32052696227274,13,14,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1719,535352090,80.0,8480,3,5,6,1945,1950,0.0,2,3,1,4,700.0,0.0,93.0,793.0,2,793,0,0,793,1.0,0.0,1,0,2,1,1,4,0,0,1,1.0,240.0,0,0,0,0,0,0,0,0,0,8,2009,113000,48.34588127111639,6.675823221634848,64,10,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1720,908103350,65.0,6305,3,6,6,1975,1975,0.0,2,3,3,5,528.0,0.0,480.0,1008.0,2,1096,0,0,1096,1.0,0.0,1,0,3,1,2,5,1,2,1,1.0,352.0,0,0,0,0,0,0,0,0,0,6,2010,125200,50.02665245707295,6.999422467507961,35,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,528142050,82.0,9709,2,8,5,2007,2007,120.0,4,5,4,6,778.0,0.0,140.0,918.0,4,958,1142,0,2100,1.0,0.0,2,1,3,1,4,8,2,4,3,3.0,786.0,172,104,0,0,0,0,0,0,0,9,2007,319500,68.36339479762921,7.649692623711514,0,26,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1722,535380050,60.0,10930,3,5,6,1945,1950,0.0,2,3,1,4,580.0,0.0,333.0,913.0,2,1048,510,0,1558,1.0,0.0,1,1,3,1,2,6,1,3,1,1.0,288.0,0,0,0,0,0,0,0,0,0,4,2008,140000,51.92494101851104,7.351158226430694,63,10,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1723,916325040,68.4,50102,2,6,5,1958,1958,0.0,2,4,4,4,909.0,0.0,723.0,1632.0,2,1650,0,0,1650,1.0,0.0,1,0,2,1,2,6,2,4,1,2.0,518.0,0,0,0,0,138,0,0,0,0,3,2006,250764,63.060159214453776,7.408530566894626,48,20,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1724,528142020,74.0,8899,3,8,5,2007,2007,108.0,4,4,3,6,40.0,0.0,908.0,948.0,4,948,1140,0,2088,0.0,0.0,2,1,4,1,3,10,1,4,3,3.0,656.0,100,24,0,0,0,0,0,0,0,6,2008,250000,62.99605249474366,7.643961949002529,1,26,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725,528218020,65.0,10237,3,6,5,2005,2006,0.0,3,4,1,1,0.0,0.0,768.0,768.0,4,768,768,0,1536,0.0,0.0,2,1,3,1,3,6,1,4,3,2.0,400.0,100,38,0,0,0,0,0,0,0,6,2007,176000,56.04078661310774,7.336936913707618,2,13,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
